id,name,phone,email,cuisine_type,price_range,vat_code
390,Taste Perfection,717759903,Taste@gmail.com,japanese,$$$,80822375
391,Crafted Kettle,974517130,Crafted@yahoo.com,thai,$$$,34846669
392,Red Trail,339065727,Red@zoho.com,italian,$,21071842
393,Bella Delights,425786830,Bella@yahoo.com,thai,$$$$,70603528
394,Brick Fare,699819871,Brick@mail.com,arabic,$$,40590372
395,Minty Side Grill,208454440,Minty@mail.com,italian,$$$,57044984
396,Lemon Harvest,672219698,Lemon@icloud.com,japanese,$$$$,63170870
397,Silver Trail,490487649,Silver@gmail.com,arabic,$$,39513186
398,Blue Please,965862862,Blue@gmail.com,italian,$,44392378
399,Blue Street,267290765,Blue@gmx.com,vegetarian,$,58757439
400,Crafted Street Cafe,555998790,Crafted@gmail.com,american,$$$$,90563353
401,Crisp & Sugar,577128032,Crisp@yahoo.com,thai,$$$$,64820794
402,Brick Tales,838881695,Brick@gmail.com,thai,$,34318242
403,Mosaic Cuisine,882318284,Mosaic@gmx.com,thai,$,22417640
404,Gourmet Eats,907620331,Gourmet@aol.com,arabic,$$$$,55392555
405,Gourmet Cuisine,544060051,Gourmet@zoho.com,arabic,$$$,27604125
406,Spice Pepper Grill,687531019,Spice@gmx.com,mexican,$$$$,16373165
407,Blue Delights,444337056,Blue@hotmail.com,italian,$,80952945
408,Crispy Street,461466858,Crispy@zoho.com,japanese,$,64951902
409,Tender & Fresh,293895938,Tender@hotmail.com,arabic,$,27044971
410,Spice & Ladle,926609657,Spice@outlook.com,vegetarian,$$$,81392732
411,Table Cuisine,760740316,Table@aol.com,mexican,$,64648872
412,The Tales,851459917,The@mail.com,american,$$,92061381
413,Brick View Bistro,838078007,Brick@gmail.com,japanese,$,27353260
414,Crisp Edge,148530364,Crisp@hotmail.com,american,$$$$,63318964
415,Taste Twist,429214599,Taste@yahoo.com,american,$$$$,29080564
416,Chop Gourmet,715310799,Chop@protonmail.com,thai,$$$,51739459
417,Brick Street Cafe,662039893,Brick@mail.com,vegetarian,$$$,28193060
418,Whisk Bites,412880113,Whisk@zoho.com,japanese,$,28605812
419,Golden Grind,103251577,Golden@hotmail.com,japanese,$$$,35249922
420,Savory Seasons,113564226,Savory@protonmail.com,mexican,$$$$,39690850
421,Tender View Bistro,867622333,Tender@protonmail.com,italian,$$,50428063
422,Fusion Cuisine,548166285,Fusion@protonmail.com,arabic,$$$$,80299838
423,Fusion Moments,668661087,Fusion@icloud.com,vegetarian,$$$,24216632
424,Crafted Bites,809241895,Crafted@gmx.com,american,$$$,78143132
425,Savor Trail,242369688,Savor@yahoo.com,vegetarian,$$$,44530606
426,Wholesome Fusion,132807727,Wholesome@yahoo.com,italian,$$$$,56047353
427,City Plate,465769229,City@icloud.com,thai,$$$,34799751
428,Fusion Haven,741752769,Fusion@hotmail.com,vegetarian,$$$$,43497801
429,Crispy & Fresh,808789671,Crispy@icloud.com,japanese,$,48250544
430,Twisted Fusion,903607972,Twisted@aol.com,arabic,$,45646034
431,Whisk Cuisine,885382722,Whisk@gmail.com,vegetarian,$$$$,34472888
432,Table Bites,791737728,Table@outlook.com,japanese,$$$,97550790
433,Red Pepper Grill,723179857,Red@protonmail.com,italian,$$$$,63513680
434,Brick Zest,434997381,Brick@mail.com,american,$$$$,46699207
435,Cheese Greens,148024273,Cheese@mail.com,japanese,$$,87913316
436,Maple Greens,205976821,Maple@gmx.com,thai,$$$,77310668
437,Basil Twist,256094249,Basil@aol.com,italian,$$$,29387107
438,Mosaic Edge,224929406,Mosaic@outlook.com,american,$$$$,99568620
439,Tender Twist,898468990,Tender@gmail.com,mexican,$$,33793606
440,Table Tastes,662837664,Table@icloud.com,vegetarian,$$,21620974
441,Whisk Kettle,226616565,Whisk@zoho.com,italian,$$$$,56226504
442,City Gourmet,703959270,City@protonmail.com,japanese,$,38177233
443,Table Fusion,424681958,Table@gmail.com,vegetarian,$$$$,39064064
444,Nectar Side Grill,874043136,Nectar@yahoo.com,vegetarian,$$$,26884055
445,Global Chop House,747916883,Global@aol.com,arabic,$$$$,32418746
446,Basil Trail,771368659,Basil@icloud.com,thai,$$$$,62773394
447,Maple Street Cafe,740537169,Maple@mail.com,thai,$$$,77049478
448,Tender Eats,921268800,Tender@icloud.com,arabic,$$$,14684199
449,Fusion & Ladle,178607515,Fusion@protonmail.com,american,$,54702677
450,Ocean Plate,230630317,Ocean@aol.com,mexican,$$,38440296
451,Blue Bliss,800505342,Blue@hotmail.com,vegetarian,$$$$,85267276
452,Global Plate,303415297,Global@hotmail.com,mexican,$$$,61096805
453,Lemon View Bistro,187434741,Lemon@protonmail.com,thai,$$,79211911
454,Harbor Twist,304164184,Harbor@protonmail.com,mexican,$$$,75966752
455,Savor View Bistro,441961004,Savor@icloud.com,japanese,$,57767439
456,Taste Fusion,112522724,Taste@icloud.com,vegetarian,$$$$,54652815
457,Table Spoon,751037239,Table@protonmail.com,thai,$$$$,15156792
458,Plated Perfection,616103951,Plated@zoho.com,arabic,$,87731622
459,Savory Perfection,391566411,Savory@aol.com,italian,$,91614309
460,Epicurean Street Cafe,231004708,Epicurean@outlook.com,thai,$,28513088
461,Sunny Wok,275791061,Sunny@icloud.com,american,$,61365493
462,Plated Trail,262560601,Plated@aol.com,thai,$$$,82029038
463,The Haven,794662545,The@outlook.com,japanese,$,71429506
464,Urban Seasons,272295275,Urban@aol.com,italian,$$,87626465
465,Maple Fare,994892118,Maple@gmx.com,american,$$,44301328
466,Lemon Street,809455387,Lemon@gmx.com,japanese,$$$$,78259774
467,Brick & Sugar,579074403,Brick@mail.com,thai,$$,55414165
468,Copper Wok,304576919,Copper@zoho.com,american,$$$$,94683951
469,Crisp Grind,930808758,Crisp@gmail.com,vegetarian,$$,36742443
470,The Gourmet,465793797,The@yahoo.com,arabic,$$$,64224302
471,Sunny Oven,892211356,Sunny@protonmail.com,mexican,$$$,47973356
472,City Garden,736329473,City@zoho.com,arabic,$,65107143
473,Whisk Spoon,695990028,Whisk@zoho.com,thai,$$$$,19568254
474,Wholesome Tales,345373798,Wholesome@yahoo.com,japanese,$$$$,93997160
475,Urban Street Cafe,825081671,Urban@protonmail.com,thai,$$$$,45475606
476,Taste Twist,123449082,Taste@gmx.com,arabic,$,14920174
477,Cheese Grind,626000806,Cheese@gmx.com,arabic,$$$$,85268562
478,Cheese Street Cafe,508888251,Cheese@icloud.com,american,$$,43528579
479,Zen Chop House,539896094,Zen@outlook.com,arabic,$,92713751
480,Ocean Delights,449040363,Ocean@yahoo.com,american,$,21718838
481,Urban Bliss,380004471,Urban@aol.com,japanese,$$$$,26873285
482,Mosaic Greens,132960612,Mosaic@gmx.com,arabic,$$$,66720258
483,Taste Eats,267182524,Taste@outlook.com,arabic,$$,72526447
484,Zen Fusion,262956434,Zen@aol.com,arabic,$$$$,12878155
485,Mosaic Pepper Grill,481204811,Mosaic@protonmail.com,arabic,$,99687615
486,Lemon Spoon,307697782,Lemon@aol.com,mexican,$$$$,69432864
487,Spice Roaming Fork,703215806,Spice@hotmail.com,vegetarian,$$$,98589801
488,Whisk Street,475587530,Whisk@hotmail.com,american,$$$,78891549
489,Blue Street,861687113,Blue@gmx.com,italian,$,32308351
490,Basil Tastes,854512667,Basil@mail.com,vegetarian,$$$,99613124
491,Crispy Greens,314454609,Crispy@hotmail.com,mexican,$$,98076083
492,Eternal Twist,290921711,Eternal@gmail.com,italian,$,69117874
493,Zen Pepper Grill,997626621,Zen@protonmail.com,italian,$$$$,26198423
494,Fusion Eats,713247860,Fusion@yahoo.com,italian,$$$$,84357733
495,Basil Street,723891254,Basil@outlook.com,vegetarian,$$,90709387
496,Copper View Bistro,650277938,Copper@protonmail.com,italian,$$$$,62779024
497,Sunny Fusion,986396747,Sunny@outlook.com,american,$$,30340873
498,Brick & Sugar,770191380,Brick@zoho.com,mexican,$,71985677
499,Crisp Delights,824705101,Crisp@aol.com,japanese,$$$,32697074
500,City Bites,823485181,City@outlook.com,thai,$,85777854
501,Basil Side Grill,276727436,Basil@gmx.com,thai,$$$,93320260
502,Cheese Haven,191925797,Cheese@aol.com,japanese,$$,36310857
503,Eternal Grind,331304205,Eternal@aol.com,italian,$$$$,40276464
504,Chop Perfection,192515179,Chop@yahoo.com,american,$$$$,79318684
505,Eternal Chop House,719821424,Eternal@mail.com,arabic,$,49088424
506,Plated Nook,253982263,Plated@yahoo.com,thai,$$,15424061
507,Blue Please,810968187,Blue@outlook.com,vegetarian,$$$,69695416
508,Salt Eats,680277848,Salt@icloud.com,italian,$$$,24274230
509,Sunny & Sugar,274075430,Sunny@mail.com,italian,$$$$,28080869
510,Tender & Savor,485253016,Tender@protonmail.com,vegetarian,$$$,92348006
511,Fusion Twist,458480861,Fusion@icloud.com,arabic,$$,23828005
512,Wholesome Delights,306152877,Wholesome@gmx.com,american,$,16509208
513,Mango Street Cafe,980267429,Mango@mail.com,japanese,$,75567590
514,Table Eats,303668610,Table@zoho.com,japanese,$$$$,38196821
515,Twisted Chop House,357628107,Twisted@gmail.com,american,$$$,99025688
516,Ocean Eats,985805521,Ocean@yahoo.com,japanese,$,14932394
517,Zen Bites,773726751,Zen@outlook.com,thai,$$$$,94897423
518,Mango Spoon,517679209,Mango@yahoo.com,arabic,$$$,17211551
519,Pasta Bites,625106109,Pasta@protonmail.com,vegetarian,$$$,62858166
520,Plated Cuisine,770952821,Plated@gmx.com,japanese,$$,56935265
521,Harbor Nook,559788066,Harbor@hotmail.com,arabic,$$$$,96408019
522,Crispy Seasons,998277723,Crispy@gmail.com,italian,$$$,19773811
523,Crispy Moments,741690295,Crispy@zoho.com,japanese,$,72662530
524,Twisted & Savor,105815125,Twisted@aol.com,arabic,$,50193781
525,Crisp Cuisine,796290678,Crisp@gmail.com,arabic,$$,21055405
526,Mango & Fresh,169093747,Mango@icloud.com,arabic,$$$$,33815915
527,Copper Nook,159769836,Copper@icloud.com,american,$,37710767
528,Urban Bites,418201513,Urban@gmail.com,american,$$$$,10068988
529,Urban Roaming Fork,672370633,Urban@gmail.com,american,$$$,83251940
530,Pasta & Ladle,688480936,Pasta@outlook.com,mexican,$,99761255
531,Harbor & Ladle,783037572,Harbor@mail.com,italian,$$$$,34366370
532,Wholesome Crunch,713834744,Wholesome@outlook.com,arabic,$$$,94731592
533,Harbor Palace,138263335,Harbor@aol.com,american,$$$,36682315
534,Urban & Savor,372969000,Urban@zoho.com,mexican,$$,37232452
535,Tender Harvest,893958795,Tender@zoho.com,arabic,$$$$,62959244
536,Blue Bliss,523930656,Blue@icloud.com,american,$$$$,72807209
537,Minty Side Grill,535430468,Minty@mail.com,vegetarian,$$$$,42558183
538,Nectar Harvest,977331716,Nectar@zoho.com,japanese,$$$,89595651
539,Basil Haven,462864053,Basil@zoho.com,japanese,$$$$,25689865
540,Golden & Ladle,360574865,Golden@hotmail.com,american,$,69876874
541,Bella Perfection,121266524,Bella@protonmail.com,mexican,$$$,43417569
542,Nectar Edge,202205865,Nectar@yahoo.com,japanese,$,72489057
543,Silver Kettle,275737267,Silver@gmx.com,american,$,89815192
544,Gourmet Perfection,736235362,Gourmet@hotmail.com,italian,$$$,23076846
545,Sip Chop House,351466558,Sip@protonmail.com,vegetarian,$$$$,59665221
546,Global Pepper Grill,632090462,Global@hotmail.com,japanese,$$$$,59315567
547,Savor Zest,512523867,Savor@icloud.com,italian,$$$,45520864
548,Basil & Ladle,630309305,Basil@gmx.com,japanese,$$$$,67619995
549,Mango View Bistro,875076995,Mango@gmail.com,arabic,$$$$,41264526
550,Nectar Seasons,521426647,Nectar@hotmail.com,arabic,$,77579164
551,Nectar Plate,869924720,Nectar@zoho.com,arabic,$,12697496
552,Brick Tales,234863135,Brick@gmail.com,japanese,$$$$,57928814
553,Savor Eats,238848173,Savor@aol.com,japanese,$$$,97075136
554,Salt Eats,619514799,Salt@mail.com,american,$$,54459996
555,The Fusion,247975232,The@protonmail.com,vegetarian,$$$$,95000003
556,Eternal Twist,615381792,Eternal@outlook.com,american,$$$$,62452946
557,Mosaic & Fresh,708652228,Mosaic@outlook.com,italian,$,39128005
558,Sunny Gourmet,503204939,Sunny@yahoo.com,arabic,$,39893652
559,Chop Fare,340612401,Chop@protonmail.com,american,$,39079878
560,Whisk Seasons,181187138,Whisk@zoho.com,thai,$$$,31697497
561,Salt Palace,456347073,Salt@yahoo.com,vegetarian,$$$,58422709
562,Whisk Grind,697988669,Whisk@zoho.com,italian,$$$$,58983322
563,Sunny Gourmet,350957004,Sunny@hotmail.com,italian,$,45425893
564,Salt Fusion,605594697,Salt@yahoo.com,mexican,$,44774857
565,Bella Delights,387703894,Bella@gmx.com,american,$$$$,51822983
566,Mosaic Seasons,773548549,Mosaic@gmx.com,arabic,$,22902839
567,Crispy Wok,200690285,Crispy@gmx.com,american,$$$$,51165924
568,Taste Tastes,538875259,Taste@outlook.com,american,$$,41208742
569,Savory Twist,694863784,Savory@gmx.com,arabic,$$$$,39934445
570,Plated Zest,996779691,Plated@gmx.com,vegetarian,$,90537629
571,Eternal Chop House,422037703,Eternal@outlook.com,american,$$$$,93113810
572,Crisp Eats,578021850,Crisp@mail.com,american,$$$,96194683
573,Crisp Haven,398286113,Crisp@outlook.com,mexican,$,38079035
574,Mango Harvest,913679175,Mango@gmail.com,american,$$,32856588
575,Mango & Fresh,986381872,Mango@icloud.com,italian,$,69351295
576,Plated Garden,941376562,Plated@yahoo.com,italian,$$,32666024
577,Chop Palace,627094582,Chop@mail.com,vegetarian,$,43342854
578,Table Trail,272994853,Table@icloud.com,thai,$$,90030653
579,Plated Trail,312646376,Plated@yahoo.com,mexican,$$,16945088
580,Savor Street,803071203,Savor@outlook.com,arabic,$$$$,46393779
581,Basil Chop House,843104285,Basil@hotmail.com,american,$$$,78546254
582,Epicurean Palace,726045117,Epicurean@outlook.com,japanese,$,61822940
583,Fusion Perfection,695401736,Fusion@gmail.com,italian,$$$$,74325635
584,Urban Seasons,482077982,Urban@gmx.com,italian,$,16786255
585,Salt Delights,998639781,Salt@outlook.com,american,$,62736030
586,The Please,642639312,The@icloud.com,mexican,$$$$,44880908
587,Fusion & Fresh,100178446,Fusion@gmail.com,arabic,$$,90450665
588,Basil Twist,922043225,Basil@aol.com,japanese,$$$$,80835553
589,Mosaic & Ladle,393502858,Mosaic@mail.com,mexican,$$$$,93153001
590,Wholesome & Fresh,939455345,Wholesome@icloud.com,american,$$,84390697
591,Taste Crunch,793896197,Taste@aol.com,arabic,$$$,84476317
592,Pasta Roaming Fork,919719693,Pasta@aol.com,italian,$,59155271
593,Taste Harvest,459565888,Taste@gmx.com,japanese,$,72238651
594,Taste Spoon,954818977,Taste@mail.com,mexican,$$$$,83110956
595,Plated Grind,937411260,Plated@zoho.com,italian,$$$,27370956
596,Brick Street,687465010,Brick@protonmail.com,vegetarian,$,92932403
597,Salt Delights,856071051,Salt@protonmail.com,japanese,$$$$,41254845
598,Lemon Cuisine,310029085,Lemon@gmail.com,thai,$$,57232687
599,Urban Oven,391569190,Urban@mail.com,japanese,$$$$,15833286
600,Basil Street Cafe,437003203,Basil@yahoo.com,vegetarian,$$$,61750927
601,Plated Kitchen,607105002,Plated@zoho.com,thai,$$$,72702605
602,Tender Side Grill,929828674,Tender@mail.com,mexican,$$$,99682772
603,Zen Bliss,652656081,Zen@gmx.com,japanese,$$,20293374
604,Fusion Seasons,116412668,Fusion@outlook.com,vegetarian,$$,27406092
605,City Bliss,315545182,City@hotmail.com,italian,$$$$,12488470
606,Golden Spoon,454550973,Golden@icloud.com,japanese,$$,29809660
607,Mosaic Street,900371017,Mosaic@gmx.com,italian,$$$$,45373905
608,Sip & Sugar,574514224,Sip@outlook.com,italian,$$$,79758513
609,Wholesome Zest,921184683,Wholesome@outlook.com,thai,$$$,12512075
610,Harbor Delights,583037998,Harbor@yahoo.com,japanese,$$$$,64437414
611,Plated Crunch,390308526,Plated@aol.com,thai,$,29937200
612,Maple Tastes,193957405,Maple@outlook.com,american,$,53908125
613,Maple Fare,397318367,Maple@icloud.com,arabic,$$,74338667
614,Crafted & Ladle,836109424,Crafted@gmx.com,vegetarian,$$$,93471608
615,Crisp Twist,186573864,Crisp@outlook.com,italian,$$$,12425085
616,Ocean Haven,598557054,Ocean@zoho.com,vegetarian,$$$$,54886544
617,Red Oven,424170339,Red@gmail.com,italian,$$$$,22209971
618,Tender Street,812669341,Tender@yahoo.com,american,$$$,44842233
619,Ocean & Savor,859113026,Ocean@gmail.com,american,$$$,41034137
620,Whisk Garden,477502192,Whisk@gmail.com,american,$$$$,95202397
621,Nectar Pepper Grill,492721663,Nectar@zoho.com,arabic,$$$,20712524
622,Twisted Palace,427863552,Twisted@hotmail.com,japanese,$$$$,93452931
623,Crafted Perfection,252867522,Crafted@outlook.com,italian,$$$$,98058993
624,Ocean Plate,676771640,Ocean@icloud.com,italian,$$,43466893
625,Whisk Twist,795946775,Whisk@outlook.com,american,$$$,21917008
626,Taste Kitchen,743478961,Taste@gmx.com,american,$,54042457
627,Urban Street Cafe,947521548,Urban@outlook.com,thai,$$,61046550
628,Basil Palace,716342030,Basil@gmail.com,japanese,$$,94912020
629,The View Bistro,449451173,The@gmail.com,mexican,$$,49326427
630,Plated Please,801714032,Plated@aol.com,mexican,$,76535033
631,The Harvest,947603849,The@mail.com,italian,$$$$,45107526
632,Ocean Chop House,799886430,Ocean@icloud.com,vegetarian,$$$$,32759004
633,Plated Cuisine,207077667,Plated@zoho.com,japanese,$$$,70239353
634,Fusion Moments,909772672,Fusion@gmail.com,american,$$$$,91175284
635,Chop Side Grill,137256728,Chop@gmx.com,arabic,$$$,41223422
636,Brick Zest,644970735,Brick@yahoo.com,american,$$,54668978
637,Crispy Edge,232285652,Crispy@hotmail.com,american,$,51867989
638,Taste Palace,795740297,Taste@zoho.com,japanese,$,54367639
639,Global Cuisine,826817518,Global@protonmail.com,thai,$$,89215890
640,Basil Please,755018532,Basil@gmx.com,arabic,$$,77278647
641,Whisk Bliss,210017283,Whisk@gmail.com,mexican,$,57537523
642,Plated Fusion,315432720,Plated@hotmail.com,thai,$,83474642
643,Crisp Cuisine,427671005,Crisp@zoho.com,arabic,$$$$,67751063
644,The Tastes,364313437,The@zoho.com,thai,$$$$,50141431
645,Cheese Chop House,836968538,Cheese@outlook.com,japanese,$$,87969997
646,Basil & Ladle,834885523,Basil@hotmail.com,thai,$$$$,19166786
647,Copper Zest,851687625,Copper@zoho.com,american,$$,99335625
648,Fusion Roaming Fork,684932300,Fusion@aol.com,arabic,$$$,16972493
649,Golden Palace,917001513,Golden@zoho.com,thai,$,98775992
650,Harbor Nook,351571712,Harbor@outlook.com,arabic,$$,43321408
651,Savory Tales,109618729,Savory@aol.com,vegetarian,$$$$,75396215
652,Basil Seasons,272723984,Basil@gmx.com,japanese,$$$,48176535
653,Nectar Tastes,645449836,Nectar@gmx.com,thai,$$,74984009
654,Fusion Seasons,896106388,Fusion@outlook.com,mexican,$,29060624
655,Chop View Bistro,634572651,Chop@gmx.com,thai,$,98353936
656,Urban Oven,435703845,Urban@hotmail.com,japanese,$,91841200
657,Gourmet & Savor,371523776,Gourmet@icloud.com,japanese,$$$,54527908
658,Global View Bistro,157556330,Global@gmail.com,thai,$$$,47535137
659,Wholesome Street Cafe,356631957,Wholesome@gmx.com,mexican,$$$$,10186652
660,The View Bistro,876584103,The@protonmail.com,american,$$$,69999845
661,The Oven,953775517,The@icloud.com,thai,$$,37726670
662,Sip Chop House,377489483,Sip@yahoo.com,american,$$,21635139
663,Sip & Savor,746011931,Sip@mail.com,italian,$$$$,58543913
664,The Garden,541231937,The@outlook.com,american,$$$$,61130572
665,Spice & Ladle,537598068,Spice@aol.com,arabic,$$$$,55854173
666,Savory View Bistro,287137103,Savory@yahoo.com,italian,$$$,85869419
667,Fusion Tastes,811568806,Fusion@mail.com,arabic,$,49182246
668,Cheese Fusion,363736267,Cheese@zoho.com,mexican,$$,14614588
669,Pasta Bites,588243066,Pasta@protonmail.com,japanese,$,74466478
670,Gourmet Spoon,677507902,Gourmet@mail.com,italian,$$,42820413
671,Spice Fusion,526381323,Spice@mail.com,vegetarian,$$$,84742676
672,Nectar & Sugar,799719883,Nectar@gmx.com,arabic,$$,65820928
673,Blue Wok,878860418,Blue@mail.com,japanese,$$,10294027
674,Epicurean Please,173432032,Epicurean@protonmail.com,mexican,$$$,18672512
675,City Garden,385665625,City@outlook.com,vegetarian,$$,19678272
676,Copper Kettle,237524111,Copper@mail.com,italian,$$$$,85753115
677,Spice Chop House,401513972,Spice@mail.com,mexican,$$$,17415294
678,Plated Trail,849360697,Plated@outlook.com,japanese,$$$,15779308
679,Taste Crunch,396247966,Taste@protonmail.com,vegetarian,$$,95152839
680,Whisk Nook,599515755,Whisk@icloud.com,mexican,$$$,71917622
681,Bella Grind,899256876,Bella@mail.com,american,$$$$,76918779
682,Sip Perfection,244694641,Sip@zoho.com,thai,$$$,73196732
683,Basil Cuisine,946749179,Basil@protonmail.com,vegetarian,$,84168873
684,Salt Oven,372053111,Salt@aol.com,mexican,$$$$,84049863
685,Eternal Twist,574552398,Eternal@protonmail.com,thai,$$,57794552
686,Crisp View Bistro,681654057,Crisp@yahoo.com,american,$,17171567
687,Copper Garden,431877703,Copper@gmx.com,japanese,$$$,80734470
688,The Edge,285628257,The@zoho.com,vegetarian,$$$$,78400596
