id,name,phone,email,cuisine_type,price_range,vat_code
369,Crafted Grind,4398472668,Crafted@mail.com,vegetarian,$$$,2831394327
370,Tender Spoon,6131550123,Tender@outlook.com,thai,$,7442905868
371,Bella Fare,6496958977,Bella@icloud.com,mexican,$$,5816745436
372,Copper Side Grill,8233728269,Copper@protonmail.com,italian,$$,2595383828
373,Gourmet Greens,2940097161,Gourmet@icloud.com,thai,$$$$,2088515962
374,Taste Moments,7519875396,Taste@hotmail.com,italian,$$$$,7204578270
375,Plated Harvest,7899157967,Plated@hotmail.com,arabic,$,6416228242
376,Urban Fusion,8526983506,Urban@gmx.com,italian,$$$,8986827674
377,Gourmet Grind,8796115570,Gourmet@mail.com,mexican,$,3166018718
378,Eternal Kitchen,8336190077,Eternal@hotmail.com,vegetarian,$$$$,7250537590
379,Bella & Savor,4849851276,Bella@gmx.com,arabic,$,4085563671
380,Lemon Pepper Grill,9647814387,Lemon@gmx.com,thai,$$$$,8131976432
381,Twisted Moments,3665216562,Twisted@yahoo.com,vegetarian,$$$$,9366237322
382,Ocean Haven,2817000382,Ocean@hotmail.com,vegetarian,$$$$,8475753288
383,Blue Nook,4265773442,Blue@hotmail.com,japanese,$$$$,1502181364
384,Salt Bistro,6935073566,Salt@gmx.com,arabic,$,8199273575
385,Golden Zest,8998752298,Golden@gmx.com,american,$,8199094161
386,Spice Oven,5175296079,Spice@hotmail.com,italian,$$$$,7808642586
387,Ocean Moments,2339802940,Ocean@outlook.com,vegetarian,$$,2183818722
388,Twisted Edge,3088021476,Twisted@outlook.com,american,$$$$,1293632771
389,Taste Cuisine,3849926921,Taste@icloud.com,arabic,$$$$,7205031725
390,Sip Bistro,6185680692,Sip@hotmail.com,japanese,$$$$,5085334759
391,Ocean Cuisine,1425156744,Ocean@outlook.com,thai,$$,1249158359
392,Brick & Savor,1872966591,Brick@aol.com,mexican,$$,9662943682
393,Twisted Trail,2192843837,Twisted@gmail.com,arabic,$$,6318543148
394,Wholesome Street Cafe,6302348337,Wholesome@zoho.com,arabic,$$$$,7160594187
395,Taste Trail,5643173032,Taste@outlook.com,thai,$$,9692429782
396,Urban Moments,6083800123,Urban@yahoo.com,mexican,$,8654482241
397,Pasta Eats,4087439636,Pasta@aol.com,japanese,$,9927997918
398,Global & Ladle,5322261236,Global@yahoo.com,vegetarian,$$$,2894879358
399,Brick Delights,5688405250,Brick@zoho.com,japanese,$$$,7420637173
400,Brick Perfection,7071545368,Brick@zoho.com,vegetarian,$,9197507816
401,City Street Cafe,5253730668,City@outlook.com,mexican,$$$$,7430615797
402,Taste Wok,4597365489,Taste@mail.com,mexican,$$$$,7314321784
403,Maple Cuisine,7402411828,Maple@aol.com,american,$$,3806472102
404,Eternal Plate,3296255803,Eternal@protonmail.com,mexican,$$,8518104685
405,Fusion Perfection,9576840281,Fusion@protonmail.com,italian,$$$,7718072456
406,Taste Bites,6507427815,Taste@yahoo.com,thai,$$$,8481995558
407,Zen Haven,6147349492,Zen@yahoo.com,vegetarian,$$$$,6657366541
408,Chop Harvest,4685770133,Chop@gmx.com,mexican,$$,3125815385
409,Mosaic Eats,1017345389,Mosaic@protonmail.com,italian,$,6895102901
410,Spice Palace,3280371739,Spice@gmx.com,thai,$,9599865766
411,Mosaic Cuisine,9555912903,Mosaic@gmx.com,arabic,$$,1550190246
412,City Please,3772733215,City@outlook.com,arabic,$$$,3577446774
413,Zen & Fresh,8947312433,Zen@mail.com,italian,$$$$,6547949074
414,Sip Grind,5922343084,Sip@gmx.com,arabic,$$$$,5262908565
415,Mango Kettle,2986466450,Mango@gmx.com,arabic,$$,4049528066
416,Twisted Bistro,6508061269,Twisted@mail.com,mexican,$$$$,8343953442
417,Brick Greens,4850832079,Brick@hotmail.com,american,$$,8037318334
418,Crisp Kettle,6163849686,Crisp@gmail.com,vegetarian,$$$$,6191799417
419,Lemon Kettle,6609672142,Lemon@zoho.com,japanese,$$$$,3517163280
420,Sunny Nook,4540604501,Sunny@gmail.com,thai,$$$,3902888579
421,Table Tales,7548485738,Table@yahoo.com,thai,$$,4056080778
422,Sunny Bliss,5327634967,Sunny@outlook.com,american,$,3013146357
423,Harbor Garden,8961959772,Harbor@protonmail.com,arabic,$$$$,7284279165
424,Silver Spoon,3691081202,Silver@zoho.com,thai,$$$$,5016304850
425,Brick Seasons,3598531109,Brick@mail.com,thai,$$$$,7834401565
426,Spice Fusion,6542346417,Spice@yahoo.com,mexican,$,3693227245
427,Golden Nook,3514647554,Golden@protonmail.com,mexican,$$,5491332684
428,Sip Grind,8148317715,Sip@mail.com,japanese,$,8803161128
429,Salt Roaming Fork,8816838133,Salt@gmail.com,japanese,$$,6667973931
430,Plated Trail,7071566220,Plated@aol.com,thai,$,5906061869
431,Nectar Tastes,1403718637,Nectar@protonmail.com,mexican,$,6531905764
432,Global Plate,6712199699,Global@aol.com,japanese,$,3076118506
433,Whisk Please,3848747987,Whisk@mail.com,italian,$$,8357046443
434,Urban Street,7159236220,Urban@hotmail.com,italian,$,5906095531
435,Crafted Street,7763493308,Crafted@zoho.com,japanese,$$,5760178434
436,Blue Trail,4267620903,Blue@icloud.com,thai,$,3536401302
437,Mosaic & Savor,9517379320,Mosaic@protonmail.com,mexican,$,8308579674
438,Tender Plate,2523325344,Tender@gmail.com,vegetarian,$$$,1178776144
439,Plated Harvest,8473885323,Plated@gmx.com,italian,$$$$,5091904344
440,Bella Oven,8106518061,Bella@mail.com,arabic,$$$$,5764026363
441,Crisp Side Grill,9984944843,Crisp@protonmail.com,american,$$,1689783929
442,Urban Greens,5261820693,Urban@hotmail.com,italian,$$$,9239814417
443,Eternal Edge,7449278674,Eternal@yahoo.com,thai,$$$,8115621008
444,Bella Fare,3464611284,Bella@zoho.com,arabic,$$$$,8257992954
445,Spice Pepper Grill,5923028433,Spice@aol.com,italian,$$$$,8516359054
446,Gourmet Haven,1005978580,Gourmet@yahoo.com,thai,$,1942285356
447,Harbor Zest,3824926009,Harbor@zoho.com,mexican,$,6010177041
448,Nectar Eats,6265026242,Nectar@outlook.com,mexican,$$,3837921495
449,Harbor & Sugar,3171637134,Harbor@aol.com,thai,$,9203701649
450,Maple Zest,4008034294,Maple@mail.com,american,$$$,3486510361
451,Savor Crunch,3471540480,Savor@hotmail.com,italian,$$,7495443679
452,Gourmet View Bistro,2121066227,Gourmet@gmail.com,american,$,7680394677
453,City Side Grill,7799301681,City@aol.com,arabic,$$$,5847021368
454,Gourmet Street,9830778964,Gourmet@protonmail.com,arabic,$,7189823077
455,Whisk Perfection,2678789578,Whisk@outlook.com,japanese,$,7751140190
456,Pasta Roaming Fork,8967712627,Pasta@hotmail.com,thai,$$,8579680596
457,Twisted Roaming Fork,8316204462,Twisted@protonmail.com,thai,$$$$,3966276324
458,Harbor Roaming Fork,1936951437,Harbor@gmx.com,japanese,$$$$,1298259188
459,Pasta Please,9304130493,Pasta@zoho.com,thai,$$,8440004862
460,Savor Grind,6939880722,Savor@gmx.com,arabic,$$$$,3576507639
461,Brick Please,2059386382,Brick@mail.com,japanese,$$$,5751911499
462,Whisk Seasons,9849926227,Whisk@aol.com,japanese,$$,2033565617
463,Mango View Bistro,2241949505,Mango@zoho.com,arabic,$$,3977924724
464,Global & Sugar,1059465318,Global@mail.com,arabic,$$$,5444029228
465,Golden & Fresh,4520120059,Golden@gmx.com,mexican,$$$,5850526045
466,Sunny Fare,1641613171,Sunny@hotmail.com,vegetarian,$$$,3365067705
467,Urban Fusion,7467241435,Urban@yahoo.com,thai,$$$$,4947206961
468,Golden Trail,3097026650,Golden@protonmail.com,japanese,$$,1843991654
469,Wholesome & Savor,6518290242,Wholesome@yahoo.com,thai,$$,4045243584
470,The Street,2092826211,The@mail.com,japanese,$,3448856030
471,Crisp Crunch,4092552615,Crisp@icloud.com,japanese,$$$,8327011548
472,Blue Kitchen,7463296330,Blue@icloud.com,arabic,$$$$,5914179186
473,Pasta Crunch,8075105150,Pasta@protonmail.com,italian,$$$,6885695698
474,Pasta Wok,4494856813,Pasta@gmail.com,vegetarian,$,6502529828
475,Spice Delights,1820324852,Spice@mail.com,arabic,$$,1712420971
476,Whisk & Fresh,5634036849,Whisk@outlook.com,american,$$$,1972719515
477,Brick Cuisine,2090129787,Brick@protonmail.com,mexican,$$,2959390528
478,Harbor Haven,6289243544,Harbor@outlook.com,italian,$$,4659279556
479,City Moments,3165430385,City@mail.com,vegetarian,$$$$,9966622600
480,Spice Harvest,5481123149,Spice@aol.com,vegetarian,$$$$,7736908543
481,Bella Chop House,2852976407,Bella@yahoo.com,mexican,$$,2644740199
482,Nectar Crunch,9194315375,Nectar@gmail.com,mexican,$$$$,3516762352
483,Basil Greens,3126347368,Basil@gmx.com,vegetarian,$$$,5691122770
484,Savory Fare,6354326570,Savory@gmx.com,vegetarian,$$,7394226876
485,Savory Tastes,5508780928,Savory@aol.com,arabic,$$$$,1225857421
486,Crafted Chop House,6321960553,Crafted@hotmail.com,japanese,$,1581664715
487,Savory Street Cafe,7844529749,Savory@yahoo.com,american,$,5880249767
488,Chop Street Cafe,3835039721,Chop@zoho.com,mexican,$$,6754135601
489,Mosaic & Sugar,8605093254,Mosaic@icloud.com,thai,$$,8587916689
490,Cheese Kettle,1882399193,Cheese@gmx.com,thai,$$,1731288921
491,Gourmet & Ladle,5393704006,Gourmet@outlook.com,mexican,$$,3982145262
492,Crispy Pepper Grill,1142009340,Crispy@icloud.com,mexican,$$$,9571994117
493,Eternal Fusion,8782812844,Eternal@aol.com,italian,$$$$,4087396763
494,Brick Perfection,2077443021,Brick@outlook.com,american,$$,1483316671
495,Copper Moments,8463013702,Copper@mail.com,american,$$,9493497849
496,Sunny Street Cafe,9865703823,Sunny@hotmail.com,italian,$,6115674288
497,Mosaic Garden,4726379017,Mosaic@outlook.com,american,$$$,6909805170
498,Fusion Wok,5494167172,Fusion@hotmail.com,thai,$$,7800988013
499,Savory Side Grill,8831447793,Savory@gmx.com,vegetarian,$$$,6535174967
500,Table Edge,8904801451,Table@gmx.com,italian,$$,7496617678
501,Sip & Savor,8036267269,Sip@hotmail.com,japanese,$$,7227044921
502,The Roaming Fork,1834827068,The@hotmail.com,thai,$$,4612172573
503,Pasta Crunch,9652863758,Pasta@hotmail.com,japanese,$,1927551241
504,Crafted Edge,2588053831,Crafted@gmail.com,american,$$$$,4141369543
505,Epicurean Cuisine,4700222642,Epicurean@gmail.com,thai,$$$$,5733502693
506,Golden Chop House,8376210382,Golden@icloud.com,vegetarian,$$$$,9126939235
507,Crisp View Bistro,5598096597,Crisp@zoho.com,mexican,$$$$,6176969961
508,Sunny Chop House,8285494966,Sunny@outlook.com,japanese,$$,8699265202
509,Plated Cuisine,2895191701,Plated@gmail.com,mexican,$,6035617087
510,Sip Trail,4107286716,Sip@protonmail.com,american,$$$$,3501816063
511,Maple Pepper Grill,5006902500,Maple@zoho.com,thai,$$$$,2011810239
512,Silver & Sugar,9798377831,Silver@zoho.com,vegetarian,$$$,4590317260
513,Pasta Greens,3207898921,Pasta@yahoo.com,japanese,$$,6885847051
514,Crafted Delights,8309683369,Crafted@zoho.com,japanese,$$$$,7143694657
515,Spice Grind,4601049702,Spice@protonmail.com,arabic,$$$,9246009021
516,Spice Pepper Grill,1150840865,Spice@zoho.com,mexican,$$$,2107827137
517,Brick Street Cafe,1012316006,Brick@icloud.com,italian,$,2676575323
518,Silver Roaming Fork,9365063116,Silver@mail.com,arabic,$,1088011891
519,Twisted Moments,3293530946,Twisted@mail.com,vegetarian,$,3477427045
520,Pasta Street Cafe,1017096904,Pasta@gmx.com,american,$$$$,7346840222
521,Ocean Kettle,5713888863,Ocean@hotmail.com,mexican,$,9756685724
522,Bella Crunch,2142526324,Bella@icloud.com,thai,$$$,8974454962
523,Savory Grind,6375286659,Savory@aol.com,italian,$$$,6700784606
524,The Street,9280572858,The@outlook.com,mexican,$$$,2011866557
525,Savor Gourmet,2877497071,Savor@hotmail.com,american,$$,8049072801
526,Nectar Edge,6068451638,Nectar@zoho.com,japanese,$$$,2698677667
527,Sip Side Grill,8164270029,Sip@zoho.com,japanese,$,6585896596
528,Bella Plate,9952002753,Bella@icloud.com,american,$,5966410614
529,Fusion Delights,9963372288,Fusion@mail.com,mexican,$,2340949593
530,Copper Seasons,6024697661,Copper@protonmail.com,vegetarian,$$$$,8097633227
531,Plated Garden,5482714198,Plated@outlook.com,italian,$$,3001832831
532,Savor Roaming Fork,8182632266,Savor@yahoo.com,thai,$$$$,9147998284
533,Global Greens,5788670156,Global@outlook.com,american,$$$,5967801697
534,Urban & Ladle,2547233165,Urban@gmail.com,italian,$$,9081339242
535,Mosaic & Sugar,8224734827,Mosaic@icloud.com,japanese,$$,5929775545
536,Taste Garden,3202554418,Taste@yahoo.com,japanese,$$,9017173454
537,Nectar & Fresh,4402939923,Nectar@yahoo.com,vegetarian,$$$$,2688887132
538,Table Trail,3217845790,Table@aol.com,arabic,$$,7168379850
539,City Twist,2250774597,City@gmail.com,mexican,$$,9811555574
540,Bella Oven,9496776270,Bella@yahoo.com,vegetarian,$$$$,5040646014
541,Epicurean Tales,5376770146,Epicurean@hotmail.com,american,$$,8355240330
542,Sunny & Savor,7346962692,Sunny@zoho.com,vegetarian,$,2679278042
543,Zen Fare,1620852236,Zen@aol.com,thai,$,3886191590
544,Gourmet Perfection,7881631650,Gourmet@mail.com,arabic,$,1747954550
545,Brick View Bistro,9099993786,Brick@zoho.com,mexican,$$$,3889600631
546,Wholesome Street,3921802987,Wholesome@protonmail.com,italian,$$,7460209054
547,Plated Seasons,9791526185,Plated@aol.com,thai,$$,7317122327
548,Copper Fare,2603983403,Copper@mail.com,mexican,$$,4825040947
549,Table Street,8993207548,Table@aol.com,japanese,$$,2565934287
550,Gourmet Chop House,9209787456,Gourmet@hotmail.com,italian,$$$,8368083456
551,Taste Trail,6516407680,Taste@outlook.com,italian,$$$$,6549861786
552,Cheese Bistro,6248308579,Cheese@gmail.com,american,$,1693069064
553,Brick View Bistro,6066115987,Brick@icloud.com,vegetarian,$$$$,1568602653
554,Urban Twist,8194427313,Urban@hotmail.com,vegetarian,$$$,3308038299
555,Cheese Greens,4094063629,Cheese@icloud.com,vegetarian,$,8015545983
556,Eternal & Savor,9278699486,Eternal@mail.com,vegetarian,$,6447326491
557,Tender Plate,7936609510,Tender@yahoo.com,vegetarian,$$,3099928728
558,Ocean Bliss,1405594013,Ocean@yahoo.com,mexican,$$$,1381850589
559,Tender Delights,2686002474,Tender@gmail.com,vegetarian,$$,1425013448
560,Gourmet Kettle,3433487145,Gourmet@aol.com,italian,$$$,2902573256
561,Golden Seasons,8804942093,Golden@aol.com,japanese,$$$$,1598035007
562,Mosaic Gourmet,6008337422,Mosaic@hotmail.com,italian,$$$$,7369471819
563,City Plate,5838972554,City@zoho.com,vegetarian,$$$$,2896996721
564,Sip Delights,1093557776,Sip@mail.com,vegetarian,$$$,6343274141
565,Basil Kitchen,2539906813,Basil@yahoo.com,thai,$$,6100993643
566,The Cuisine,5588416851,The@icloud.com,mexican,$,7730783649
567,Sunny Zest,6868403800,Sunny@yahoo.com,mexican,$,9895708260
568,Copper Grind,2369952370,Copper@aol.com,japanese,$$$$,7251668283
569,Bella & Ladle,1544559920,Bella@yahoo.com,arabic,$$,5119317103
570,Mango Crunch,4956170513,Mango@zoho.com,american,$$$$,2344132021
571,Tender & Ladle,2882553178,Tender@outlook.com,vegetarian,$$$,2676866590
572,Global Tales,1445816098,Global@zoho.com,american,$,7185073120
573,Zen Oven,5048835818,Zen@zoho.com,japanese,$$,9730276935
574,Eternal Perfection,4341075084,Eternal@yahoo.com,arabic,$$$,2403858962
575,Global Greens,4531091558,Global@icloud.com,mexican,$$$,1419273771
576,Pasta Zest,4424859324,Pasta@gmx.com,thai,$$$$,9743660310
577,Pasta Fusion,6167890011,Pasta@zoho.com,arabic,$$$,1793583231
578,Urban Bites,5732339813,Urban@protonmail.com,american,$$$$,8675749387
579,Mosaic Bliss,5153537027,Mosaic@gmail.com,american,$$$$,5956700382
580,Brick Please,7541206170,Brick@mail.com,vegetarian,$$$$,3085035989
581,Tender & Fresh,1826871853,Tender@outlook.com,american,$$$,1185793260
582,Nectar Twist,1167588928,Nectar@gmail.com,vegetarian,$,3596469930
583,Tender & Sugar,9898172275,Tender@zoho.com,american,$$,4830307385
584,Eternal Pepper Grill,9702814866,Eternal@zoho.com,vegetarian,$,1055660932
585,Savory Kitchen,6669284770,Savory@protonmail.com,japanese,$$,1311869751
586,Savor & Savor,8719617607,Savor@hotmail.com,american,$$$$,7559144497
587,Maple Tales,8852085684,Maple@aol.com,american,$$$$,3828384441
588,Harbor & Savor,4633929869,Harbor@protonmail.com,mexican,$$,2596901022
589,City Trail,2278407409,City@yahoo.com,arabic,$,1009385818
590,Tender Nook,3654089260,Tender@outlook.com,vegetarian,$,9602169322
591,Savory Delights,2236045180,Savory@mail.com,japanese,$$,4978249290
592,Wholesome & Fresh,1995099074,Wholesome@aol.com,thai,$$,2272335293
593,Minty Perfection,5010310118,Minty@mail.com,mexican,$$$$,7850065567
594,Epicurean View Bistro,5938932763,Epicurean@yahoo.com,italian,$,6576533690
595,Urban Spoon,9175394477,Urban@zoho.com,italian,$$$$,2908609482
596,Basil Wok,3842185675,Basil@gmx.com,vegetarian,$$,8871695354
597,Minty Crunch,3548618356,Minty@mail.com,thai,$,7876576048
598,Fusion Gourmet,4673390026,Fusion@mail.com,arabic,$,5465555031
599,Gourmet Oven,3051324098,Gourmet@aol.com,italian,$$,4727056345
600,Plated Kettle,9362742692,Plated@mail.com,japanese,$$$,8525179179
601,Golden Pepper Grill,1601174416,Golden@gmail.com,japanese,$$,9271702976
602,Crisp Trail,6702263992,Crisp@yahoo.com,italian,$$$,8736793602
603,Harbor Gourmet,8336469982,Harbor@hotmail.com,arabic,$,8346891661
604,Wholesome Delights,5273306971,Wholesome@mail.com,arabic,$,1845323372
605,Silver Trail,6240147348,Silver@gmail.com,arabic,$$$,7226998811
606,Salt Moments,7133241219,Salt@aol.com,arabic,$$$$,5801787505
607,Sip Gourmet,3421851097,Sip@hotmail.com,thai,$$$,1321237702
608,City Bites,1498525722,City@aol.com,italian,$$$,8830342258
609,Bella Bliss,6785769244,Bella@hotmail.com,thai,$,5913077013
610,Gourmet Please,7675181691,Gourmet@mail.com,american,$,9469243801
611,Maple Delights,4664783103,Maple@protonmail.com,japanese,$$,1404400312
612,Nectar Chop House,2252460254,Nectar@yahoo.com,arabic,$,8657211109
613,Blue Street,6333293969,Blue@zoho.com,thai,$,3218319472
614,Harbor Pepper Grill,3121963671,Harbor@zoho.com,arabic,$$$,9149147474
615,Maple Eats,8602272601,Maple@mail.com,arabic,$,9483048643
616,The Greens,6489864553,The@gmail.com,thai,$$,7876170416
617,Copper Eats,5060439251,Copper@outlook.com,vegetarian,$$$$,9812553430
618,Red Moments,8488660961,Red@yahoo.com,italian,$$$$,4886482571
619,Crispy Spoon,4293941016,Crispy@outlook.com,arabic,$$$,9619186831
620,City Nook,8200450799,City@gmx.com,japanese,$$,5834120227
621,Crispy Street,9211039979,Crispy@gmail.com,arabic,$,5377381802
622,Fusion Nook,2559623121,Fusion@aol.com,american,$$$$,9538803246
623,Spice Harvest,6141224988,Spice@gmail.com,vegetarian,$$$,3309902570
624,Spice Harvest,9263891481,Spice@mail.com,japanese,$$$$,9531558581
625,Fusion Zest,4462789037,Fusion@yahoo.com,japanese,$$,2575462273
626,Tender Kitchen,4078740473,Tender@aol.com,japanese,$$$$,5993868414
627,Crispy Bites,4632817709,Crispy@yahoo.com,mexican,$$$,6725588446
628,Wholesome Tastes,9988826457,Wholesome@gmx.com,japanese,$,2372202396
629,Table Twist,2107654071,Table@icloud.com,arabic,$,4099677106
630,Ocean Plate,9676590785,Ocean@mail.com,vegetarian,$,9462206086
631,Sip Moments,8719498306,Sip@hotmail.com,japanese,$,7641208230
632,Golden Trail,9716030042,Golden@outlook.com,japanese,$$$$,9470174283
633,Harbor Kitchen,7235188732,Harbor@mail.com,vegetarian,$$$,8612013860
634,Zen Oven,4767025671,Zen@gmail.com,japanese,$$$$,7163733030
635,Cheese Greens,2635975625,Cheese@mail.com,arabic,$$,1318647790
636,Red Perfection,6435942614,Red@aol.com,thai,$$$$,9540704709
637,Sip Garden,9156667028,Sip@outlook.com,japanese,$$,5069615319
638,Urban Tastes,7367953834,Urban@gmx.com,american,$$$$,9854858275
639,Mosaic & Savor,8031541214,Mosaic@icloud.com,japanese,$$$,6860520467
640,Epicurean Bliss,6400046876,Epicurean@yahoo.com,japanese,$,2867208551
641,Lemon Fare,9306187377,Lemon@aol.com,vegetarian,$$$,8805584719
642,Bella Nook,8837231448,Bella@gmail.com,japanese,$$$$,8480885395
643,Maple Plate,5588317960,Maple@gmail.com,arabic,$$,9947481775
644,Crafted Please,9876851709,Crafted@hotmail.com,japanese,$,5678757534
645,Epicurean Wok,4646794019,Epicurean@yahoo.com,vegetarian,$$$,4765400254
646,Savor Street,5476997620,Savor@yahoo.com,japanese,$,8719450963
647,City Nook,5900041981,City@hotmail.com,thai,$,4308662375
648,Salt Please,9457673366,Salt@aol.com,vegetarian,$$$,4549048987
649,Blue Crunch,2248750464,Blue@yahoo.com,japanese,$$$$,4825039252
650,Basil Crunch,5584127680,Basil@hotmail.com,japanese,$,7062149247
651,Chop Please,9739275316,Chop@yahoo.com,arabic,$,6137861410
652,Mosaic Tales,4076312296,Mosaic@zoho.com,vegetarian,$$$$,7910537355
