restaurant_id,street,address_number,zip_code,city,province,country
495,Piazza San Marco,149,90001,Monza,MB,Italy
496,Via Tiburtina,70,46731,Andria,BT,Italy
497,Viale Ceccarini,157,77001,Modena,MO,Italy
498,Corso Vittorio Emanuele,112,69696,Ancona,AN,Italy
499,Vicolo Stretto,24,10001,Sassari,SS,Italy
500,Piazza di Spagna,139,60601,Milan,MI,Italy
501,Via Dante,143,2374,Terni,TR,Italy
502,Via dei Greci,155,69696,Milan,MI,Italy
503,Via Roma,33,77001,Bergamo,BG,Italy
504,Vicolo Stretto,128,90001,Bari,BA,Italy
505,Corso Garibaldi,170,60601,Trieste,TS,Italy
506,Viale dell'Arte,100,46731,Bergamo,BG,Italy
507,Via della Mosca,6,85001,Catania,CT,Italy
508,Via dei Greci,36,90001,Rimini,RN,Italy
509,Viale delle Milizie,44,2374,Catania,CT,Italy
510,Corso Venezia,14,46731,Bologna,BO,Italy
511,Via Appia Antica,58,2374,Bolzano,BZ,Italy
512,Via della Repubblica,33,2374,Florence,FI,Italy
513,Via XX Settembre,192,20158,Terni,TR,Italy
514,Via del Corso,72,60601,Pescara,PE,Italy
515,Viale dei Traghetti,10,2374,Verona,VR,Italy
516,Via Montenapoleone,3,46731,Udine,UD,Italy
517,Vicolo delle Erbe,138,60601,Andria,BT,Italy
518,Via del Corso,162,60601,Rome,RM,Italy
519,Via dei Serpenti,85,85001,Rimini,RN,Italy
520,Piazza San Marco,30,60601,Pescara,PE,Italy
521,Via del Corso,46,20158,Verona,VR,Italy
522,Via XX Settembre,138,69696,Pescara,PE,Italy
523,Via della Mosca,200,90001,Ferrara,FE,Italy
524,Vicolo Fiori,56,20158,Foggia,FG,Italy
525,Via Manzoni,125,60601,Taranto,TA,Italy
526,Via della Croce,51,10001,Bolzano,BZ,Italy
527,Via del Tritone,23,10001,Latina,LT,Italy
528,Vicolo delle Erbe,172,90001,Siracusa,SR,Italy
529,Viale dei Traghetti,71,60601,Turin,TO,Italy
530,Via Tiburtina,24,77001,Turin,TO,Italy
531,Via della Moscova,105,60601,Vicenza,VI,Italy
532,Via Flaminia,46,77001,Vicenza,VI,Italy
533,Via della Mosca,198,69696,Brescia,BS,Italy
534,Corso Italia,116,90001,Naples,NA,Italy
535,Via del Corso,144,90001,Bari,BA,Italy
536,Via Flaminia,118,77001,Padua,PD,Italy
537,Via dei Fori Imperiali,125,20158,Bergamo,BG,Italy
538,Vicolo delle Palle,20,46731,Piacenza,PC,Italy
539,Via della Moscova,157,69696,Venice,VE,Italy
540,Via XX Settembre,25,2374,Catania,CT,Italy
541,Via Tiburtina,127,20158,Venice,VE,Italy
542,Via Cavour,7,46731,Genoa,GE,Italy
543,Via Margutta,133,90001,Sassari,SS,Italy
544,Corso Venezia,83,85001,Reggio Calabria,RC,Italy
545,Via Roma,38,77001,Andria,BT,Italy
546,Viale dei Traghetti,122,20158,Messina,ME,Italy
547,Corso Italia,66,90001,Latina,LT,Italy
548,Via Panisperna,159,2374,Naples,NA,Italy
549,Corso Garibaldi,61,10001,Livorno,LI,Italy
550,Via Panisperna,30,77001,Florence,FI,Italy
551,Via Manzoni,178,77001,Giugliano in Campania,NA,Italy
552,Via dei Greci,46,90001,Bergamo,BG,Italy
553,Viale Ceccarini,14,20158,Andria,BT,Italy
554,Piazza di Spagna,198,46731,Verona,VR,Italy
555,Viale dell'Arte,67,2374,Catania,CT,Italy
556,Via della Croce,157,85001,Novara,NO,Italy
557,Via della Croce,92,2374,Reggio Emilia,RE,Italy
558,Via dei Serpenti,188,2374,Ravenna,RA,Italy
559,Via della Mosca,136,60601,Piacenza,PC,Italy
560,Via Cavour,118,20158,Arezzo,AR,Italy
561,Viale Trastevere,8,10001,Prato,PO,Italy
562,Piazza di Spagna,50,90001,Ancona,AN,Italy
563,Viale Milano,82,77001,Genoa,GE,Italy
564,Via della Moscova,137,85001,Padua,PD,Italy
565,Via Dante,25,60601,Forlì,FC,Italy
566,Corso Umberto I,107,60601,Giugliano in Campania,NA,Italy
567,Via Dante,33,2374,Taranto,TA,Italy
568,Via Tiburtina,175,46731,Udine,UD,Italy
569,Via della Croce,90,90001,Ferrara,FE,Italy
570,Via Flaminia,157,69696,Perugia,PG,Italy
571,Via Garibaldi,93,85001,Messina,ME,Italy
572,Via della Fortezza,187,46731,Siracusa,SR,Italy
573,Piazza San Marco,123,10001,Forlì,FC,Italy
574,Via dei Condotti,15,46731,Latina,LT,Italy
575,Via della Repubblica,101,77001,Rome,RM,Italy
576,Via Manzoni,89,10001,Trieste,TS,Italy
577,Via della Croce,148,69696,Ancona,AN,Italy
578,Piazza del Popolo,158,46731,Sassari,SS,Italy
579,Viale dei Mille,147,2374,Venice,VE,Italy
580,Via della Croce,48,85001,Bergamo,BG,Italy
581,Via del Tritone,132,77001,Udine,UD,Italy
582,Vicolo delle Palle,36,2374,Forlì,FC,Italy
583,Corso Venezia,21,10001,Padua,PD,Italy
584,Viale Milano,16,60601,Andria,BT,Italy
585,Via Margutta,194,2374,Rome,RM,Italy
586,Via della Mosca,67,90001,Padua,PD,Italy
587,Via XX Settembre,43,20158,Milan,MI,Italy
588,Corso Garibaldi,107,46731,Reggio Emilia,RE,Italy
589,Viale Trastevere,30,90001,Sassari,SS,Italy
590,Via Dante,153,10001,Foggia,FG,Italy
591,Via della Mosca,144,77001,Taranto,TA,Italy
592,Via Tiburtina,80,85001,Udine,UD,Italy
593,Via Manzoni,196,77001,Rome,RM,Italy
594,Via Garibaldi,126,69696,Milan,MI,Italy
595,Via Garibaldi,95,90001,Palermo,PA,Italy
596,Via Montenapoleone,128,77001,Messina,ME,Italy
597,Via della Croce,48,77001,Turin,TO,Italy
598,Via Panisperna,152,69696,Verona,VR,Italy
599,Via della Mosca,83,69696,Salerno,SA,Italy
600,Via dei Greci,113,69696,Monza,MB,Italy
601,Vicolo Fiori,73,77001,Messina,ME,Italy
602,Via Manzoni,148,77001,Modena,MO,Italy
603,Corso Buenos Aires,23,10001,Florence,FI,Italy
604,Viale dei Traghetti,59,90001,Forlì,FC,Italy
605,Via dei Greci,54,85001,Bologna,BO,Italy
606,Viale Ceccarini,184,60601,Livorno,LI,Italy
607,Via Roma,168,20158,Pescara,PE,Italy
608,Corso Garibaldi,44,69696,Sassari,SS,Italy
609,Via della Repubblica,112,2374,Reggio Calabria,RC,Italy
610,Via della Mosca,54,46731,Rimini,RN,Italy
611,Via dei Fori Imperiali,140,46731,Latina,LT,Italy
612,Via della Mosca,150,85001,Novara,NO,Italy
613,Via Panisperna,162,69696,Udine,UD,Italy
614,Via della Repubblica,161,10001,Pescara,PE,Italy
615,Vicolo delle Palle,129,77001,Ravenna,RA,Italy
616,Vicolo delle Erbe,86,69696,Andria,BT,Italy
617,Via Roma,123,85001,Cesena,FC,Italy
618,Via Montenapoleone,74,2374,Ancona,AN,Italy
619,Corso Garibaldi,175,90001,Reggio Emilia,RE,Italy
620,Via dei Serpenti,114,77001,Trieste,TS,Italy
621,Via del Corso,171,60601,Livorno,LI,Italy
622,Viale dell'Arte,13,46731,Vicenza,VI,Italy
623,Viale dell'Arte,128,10001,Salerno,SA,Italy
624,Piazza Navona,46,10001,Bologna,BO,Italy
625,Corso Italia,28,69696,Latina,LT,Italy
626,Via XX Settembre,99,85001,Padua,PD,Italy
627,Piazza San Marco,177,20158,Udine,UD,Italy
628,Via Cavour,89,46731,Naples,NA,Italy
629,Corso Italia,147,2374,Foggia,FG,Italy
630,Vicolo delle Erbe,143,46731,Novara,NO,Italy
631,Via Dante,96,10001,Arezzo,AR,Italy
632,Via del Corso,20,90001,Bolzano,BZ,Italy
633,Via Cavour,144,77001,Trieste,TS,Italy
634,Via della Moscova,67,69696,Latina,LT,Italy
635,Viale delle Milizie,1,20158,Modena,MO,Italy
636,Via Giulia,100,77001,Vicenza,VI,Italy
637,Via dei Condotti,62,77001,Florence,FI,Italy
638,Via della Mosca,61,2374,Trento,TN,Italy
639,Corso Vittorio Emanuele,2,85001,Venice,VE,Italy
640,Corso Garibaldi,123,69696,Reggio Emilia,RE,Italy
641,Via Manzoni,194,77001,Andria,BT,Italy
642,Via Margutta,66,20158,Ravenna,RA,Italy
643,Via della Moscova,42,2374,Messina,ME,Italy
644,Corso Magenta,135,77001,Genoa,GE,Italy
645,Viale Trastevere,95,69696,Reggio Emilia,RE,Italy
646,Piazza Navona,111,85001,Salerno,SA,Italy
647,Viale dell'Arte,156,85001,Ancona,AN,Italy
648,Via Manzoni,188,46731,Sassari,SS,Italy
649,Corso Venezia,196,77001,Bergamo,BG,Italy
650,Via Flaminia,56,10001,Brescia,BS,Italy
651,Via dei Condotti,196,77001,Reggio Calabria,RC,Italy
652,Corso Umberto I,94,69696,Padua,PD,Italy
653,Via Dante,169,2374,Perugia,PG,Italy
654,Viale Milano,26,20158,Monza,MB,Italy
655,Via della Fortezza,6,20158,Prato,PO,Italy
656,Via Cavour,12,10001,Genoa,GE,Italy
657,Corso Umberto I,93,20158,Modena,MO,Italy
658,Corso Magenta,58,60601,Bari,BA,Italy
659,Corso Garibaldi,197,90001,Trento,TN,Italy
660,Piazza Navona,63,85001,Giugliano in Campania,NA,Italy
661,Via Cavour,134,90001,Giugliano in Campania,NA,Italy
662,Viale Ceccarini,108,20158,Florence,FI,Italy
663,Piazza di Spagna,169,46731,Venice,VE,Italy
664,Via Roma,171,90001,Arezzo,AR,Italy
665,Piazza San Marco,83,10001,Cagliari,CA,Italy
666,Via della Croce,101,20158,Ferrara,FE,Italy
667,Via Montenapoleone,112,77001,Padua,PD,Italy
668,Corso Vittorio Emanuele,73,77001,Genoa,GE,Italy
669,Via del Corso,111,69696,Brescia,BS,Italy
670,Via Flaminia,17,46731,Piacenza,PC,Italy
671,Via Cavour,83,10001,Novara,NO,Italy
672,Via XX Settembre,143,90001,Florence,FI,Italy
673,Piazza del Popolo,4,46731,Arezzo,AR,Italy
674,Vicolo Fiori,196,10001,Sassari,SS,Italy
675,Piazza San Marco,165,46731,Trieste,TS,Italy
676,Vicolo delle Palle,197,77001,Siracusa,SR,Italy
677,Via Manzoni,197,90001,Udine,UD,Italy
678,Via del Tritone,114,46731,Cesena,FC,Italy
679,Piazza di Spagna,22,69696,Messina,ME,Italy
680,Vicolo Fiori,139,20158,Florence,FI,Italy
681,Via del Corso,123,20158,Naples,NA,Italy
682,Via Giulia,26,20158,Florence,FI,Italy
683,Viale Milano,90,85001,Bologna,BO,Italy
684,Vicolo delle Erbe,127,60601,Verona,VR,Italy
685,Vicolo Fiori,52,20158,Brescia,BS,Italy
686,Via Roma,197,85001,Salerno,SA,Italy
687,Via del Tritone,142,90001,Palermo,PA,Italy
688,Corso Garibaldi,25,85001,Trento,TN,Italy
689,Via Roma,50,60601,Ancona,AN,Italy
690,Viale dei Colli Portuensi,186,69696,Trieste,TS,Italy
691,Via dei Greci,150,2374,Cagliari,CA,Italy
692,Via Dante,18,10001,Arezzo,AR,Italy
693,Via Margutta,140,46731,Cagliari,CA,Italy
694,Via Giulia,46,90001,Prato,PO,Italy
695,Via della Moscova,77,90001,Bologna,BO,Italy
696,Corso Garibaldi,54,85001,Taranto,TA,Italy
697,Via Montenapoleone,73,46731,Genoa,GE,Italy
698,Via Dante,182,77001,Latina,LT,Italy
699,Corso Magenta,54,77001,Ferrara,FE,Italy
700,Corso Vittorio Emanuele,54,69696,Pescara,PE,Italy
701,Via della Repubblica,157,10001,Giugliano in Campania,NA,Italy
702,Viale Parioli,138,60601,Padua,PD,Italy
703,Via della Mosca,162,46731,Bari,BA,Italy
704,Viale dei Traghetti,23,20158,Ancona,AN,Italy
705,Via Tiburtina,66,90001,Giugliano in Campania,NA,Italy
706,Via del Tritone,144,77001,Brescia,BS,Italy
707,Via dei Serpenti,149,46731,Venice,VE,Italy
708,Via della Fortezza,29,60601,Trieste,TS,Italy
709,Via della Repubblica,122,10001,Bologna,BO,Italy
710,Viale dei Traghetti,71,60601,Piacenza,PC,Italy
711,Corso Italia,101,85001,Bergamo,BG,Italy
712,Corso Garibaldi,198,77001,Terni,TR,Italy
713,Via Appia Antica,29,20158,Piacenza,PC,Italy
714,Via Dante,15,20158,Palermo,PA,Italy
715,Corso Vittorio Emanuele,123,2374,Bergamo,BG,Italy
716,Piazza di Spagna,33,85001,Bolzano,BZ,Italy
717,Viale dei Traghetti,199,90001,Terni,TR,Italy
718,Corso Garibaldi,74,2374,Cagliari,CA,Italy
719,Via della Repubblica,116,46731,Padua,PD,Italy
720,Viale Trastevere,182,10001,Reggio Emilia,RE,Italy
721,Via Tiburtina,24,20158,Ferrara,FE,Italy
722,Via Appia Antica,137,20158,Rimini,RN,Italy
723,Vicolo Stretto,114,20158,Palermo,PA,Italy
724,Viale dell'Arte,62,10001,Bergamo,BG,Italy
725,Via dei Greci,132,2374,Salerno,SA,Italy
726,Via Appia Antica,35,69696,Terni,TR,Italy
727,Via dei Serpenti,195,10001,Udine,UD,Italy
728,Via Panisperna,86,10001,Terni,TR,Italy
729,Via Panisperna,25,2374,Cagliari,CA,Italy
730,Via dei Greci,146,10001,Brescia,BS,Italy
731,Via della Mosca,180,77001,Bergamo,BG,Italy
732,Via Appia Antica,79,85001,Terni,TR,Italy
733,Via della Repubblica,37,60601,Siracusa,SR,Italy
734,Corso Buenos Aires,11,10001,Verona,VR,Italy
735,Via dei Condotti,53,77001,Arezzo,AR,Italy
736,Viale Parioli,152,69696,Milan,MI,Italy
737,Via della Repubblica,192,77001,Ancona,AN,Italy
738,Via Montenapoleone,196,46731,Perugia,PG,Italy
739,Via dei Fori Imperiali,79,20158,Salerno,SA,Italy
740,Vicolo Stretto,135,2374,Ravenna,RA,Italy
741,Piazza Navona,175,60601,Bologna,BO,Italy
742,Via Flaminia,141,46731,Taranto,TA,Italy
743,Piazza San Marco,136,69696,Bari,BA,Italy
744,Corso Umberto I,97,46731,Arezzo,AR,Italy
745,Via Margutta,60,60601,Salerno,SA,Italy
746,Viale Parioli,49,46731,Andria,BT,Italy
747,Corso Venezia,183,2374,Livorno,LI,Italy
748,Viale delle Milizie,143,10001,Udine,UD,Italy
749,Via Margutta,138,77001,Trento,TN,Italy
750,Corso Magenta,85,2374,Padua,PD,Italy
751,Corso Umberto I,38,2374,Rome,RM,Italy
752,Corso Garibaldi,172,69696,Turin,TO,Italy
753,Piazza di Spagna,138,77001,Latina,LT,Italy
754,Viale dei Traghetti,10,20158,Latina,LT,Italy
755,Vicolo delle Palle,11,10001,Brescia,BS,Italy
756,Via Cavour,2,77001,Salerno,SA,Italy
757,Vicolo Stretto,140,85001,Florence,FI,Italy
758,Viale dei Colli Portuensi,78,2374,Ravenna,RA,Italy
759,Via della Mosca,54,60601,Piacenza,PC,Italy
760,Via dei Condotti,118,60601,Palermo,PA,Italy
761,Via Roma,159,77001,Trento,TN,Italy
762,Via della Fortezza,49,10001,Bologna,BO,Italy
763,Via Appia Antica,180,2374,Brescia,BS,Italy
764,Viale Ceccarini,167,20158,Taranto,TA,Italy
765,Viale dell'Arte,55,85001,Verona,VR,Italy
766,Viale dei Mille,1,85001,Pescara,PE,Italy
767,Via dei Greci,14,60601,Pescara,PE,Italy
768,Vicolo delle Erbe,122,46731,Milan,MI,Italy
769,Viale Parioli,158,20158,Pescara,PE,Italy
770,Via della Repubblica,198,77001,Vicenza,VI,Italy
771,Via dei Greci,105,69696,Perugia,PG,Italy
772,Via dei Fori Imperiali,166,77001,Genoa,GE,Italy
773,Viale dei Mille,91,46731,Genoa,GE,Italy
774,Viale dell'Arte,81,46731,Bolzano,BZ,Italy
775,Via Cavour,94,85001,Venice,VE,Italy
776,Via Flaminia,128,60601,Terni,TR,Italy
777,Viale Trastevere,141,46731,Verona,VR,Italy
778,Via Panisperna,60,69696,Latina,LT,Italy
779,Via Tiburtina,138,46731,Taranto,TA,Italy
780,Corso Vittorio Emanuele,153,69696,Turin,TO,Italy
781,Via del Tritone,86,20158,Trieste,TS,Italy
782,Vicolo Stretto,8,85001,Ravenna,RA,Italy
783,Vicolo delle Erbe,98,46731,Novara,NO,Italy
784,Corso Vittorio Emanuele,137,46731,Reggio Emilia,RE,Italy
785,Via Appia Antica,33,20158,Terni,TR,Italy
786,Corso Garibaldi,36,2374,Giugliano in Campania,NA,Italy
787,Via Giulia,40,69696,Palermo,PA,Italy
788,Vicolo Fiori,154,20158,Rome,RM,Italy
789,Viale Trastevere,40,60601,Perugia,PG,Italy
790,Via Appia Antica,74,90001,Ravenna,RA,Italy
791,Via Montenapoleone,67,60601,Forlì,FC,Italy
792,Corso Umberto I,80,69696,Sassari,SS,Italy
793,Via Roma,12,10001,Trieste,TS,Italy
794,Via della Croce,149,60601,Venice,VE,Italy
795,Piazza del Popolo,126,10001,Perugia,PG,Italy
796,Via Margutta,124,2374,Trieste,TS,Italy
797,Via Cavour,102,77001,Terni,TR,Italy
798,Vicolo Fiori,47,20158,Genoa,GE,Italy
799,Via Tiburtina,15,20158,Catania,CT,Italy
800,Via dei Greci,168,90001,Salerno,SA,Italy
801,Corso Magenta,111,60601,Latina,LT,Italy
802,Piazza Navona,176,10001,Padua,PD,Italy
803,Via Cavour,147,10001,Giugliano in Campania,NA,Italy
804,Via Garibaldi,36,77001,Pescara,PE,Italy
805,Piazza del Popolo,32,69696,Ferrara,FE,Italy
806,Via Dante,86,10001,Cagliari,CA,Italy
807,Vicolo Fiori,24,85001,Florence,FI,Italy
808,Corso Venezia,7,77001,Messina,ME,Italy
809,Via del Tritone,32,2374,Turin,TO,Italy
810,Piazza Navona,160,20158,Venice,VE,Italy
811,Piazza di Spagna,48,2374,Sassari,SS,Italy
812,Piazza San Marco,81,90001,Modena,MO,Italy
813,Viale dei Mille,13,69696,Cesena,FC,Italy
814,Via Cavour,188,20158,Arezzo,AR,Italy
815,Viale dell'Arte,41,69696,Arezzo,AR,Italy
816,Via della Moscova,126,60601,Andria,BT,Italy
817,Via Flaminia,151,46731,Venice,VE,Italy
818,Corso Buenos Aires,200,20158,Bolzano,BZ,Italy
819,Via Dante,96,69696,Bari,BA,Italy
820,Viale dei Mille,81,69696,Venice,VE,Italy
821,Viale delle Milizie,165,77001,Reggio Calabria,RC,Italy
822,Viale Ceccarini,128,10001,Cesena,FC,Italy
823,Via dei Serpenti,5,60601,Turin,TO,Italy
824,Corso Venezia,191,20158,Palermo,PA,Italy
825,Via Manzoni,54,85001,Andria,BT,Italy
826,Viale Trastevere,79,20158,Verona,VR,Italy
827,Piazza Navona,45,90001,Taranto,TA,Italy
828,Via della Croce,160,10001,Taranto,TA,Italy
829,Vicolo Stretto,96,46731,Bolzano,BZ,Italy
830,Vicolo Stretto,11,46731,Reggio Emilia,RE,Italy
831,Via dei Condotti,92,77001,Arezzo,AR,Italy
832,Piazza San Marco,160,46731,Palermo,PA,Italy
833,Via Tiburtina,140,77001,Ancona,AN,Italy
834,Piazza del Popolo,84,90001,Trieste,TS,Italy
835,Viale Parioli,19,2374,Perugia,PG,Italy
836,Viale Ceccarini,49,77001,Trieste,TS,Italy
837,Via Dante,176,60601,Bergamo,BG,Italy
838,Via della Repubblica,157,20158,Bolzano,BZ,Italy
839,Viale Milano,39,20158,Florence,FI,Italy
840,Corso Buenos Aires,10,85001,Palermo,PA,Italy
841,Viale dei Traghetti,30,10001,Udine,UD,Italy
842,Corso Umberto I,130,69696,Livorno,LI,Italy
843,Viale dell'Arte,53,10001,Brescia,BS,Italy
844,Via Roma,12,69696,Naples,NA,Italy
845,Corso Garibaldi,34,69696,Piacenza,PC,Italy
846,Via Montenapoleone,104,69696,Ferrara,FE,Italy
847,Via XX Settembre,3,60601,Latina,LT,Italy
848,Vicolo Stretto,179,2374,Sassari,SS,Italy
849,Via Tiburtina,104,85001,Taranto,TA,Italy
850,Viale Milano,128,2374,Ferrara,FE,Italy
851,Via Dante,127,2374,Pescara,PE,Italy
852,Viale Parioli,79,2374,Cesena,FC,Italy
853,Viale dei Colli Portuensi,196,10001,Piacenza,PC,Italy
854,Via dei Greci,2,46731,Siracusa,SR,Italy
855,Viale Milano,11,85001,Brescia,BS,Italy
856,Via Montenapoleone,50,2374,Perugia,PG,Italy
857,Viale dei Colli Portuensi,47,85001,Turin,TO,Italy
858,Via XX Settembre,45,77001,Naples,NA,Italy
859,Viale dei Mille,100,85001,Arezzo,AR,Italy
860,Viale dei Mille,181,10001,Siracusa,SR,Italy
861,Vicolo delle Erbe,124,85001,Catania,CT,Italy
862,Via della Moscova,18,20158,Livorno,LI,Italy
863,Vicolo delle Erbe,63,69696,Novara,NO,Italy
864,Corso Magenta,188,90001,Venice,VE,Italy
865,Via dei Fori Imperiali,116,77001,Ravenna,RA,Italy
866,Viale dei Mille,129,77001,Pescara,PE,Italy
867,Viale Trastevere,195,10001,Genoa,GE,Italy
868,Via Manzoni,193,85001,Perugia,PG,Italy
869,Via Manzoni,142,46731,Arezzo,AR,Italy
870,Via Giulia,199,60601,Modena,MO,Italy
871,Corso Vittorio Emanuele,5,2374,Trieste,TS,Italy
872,Corso Vittorio Emanuele,97,77001,Trieste,TS,Italy
873,Via Giulia,43,20158,Palermo,PA,Italy
874,Via Dante,53,46731,Udine,UD,Italy
875,Via della Fortezza,183,60601,Cagliari,CA,Italy
876,Via dei Condotti,144,90001,Taranto,TA,Italy
877,Vicolo delle Palle,46,2374,Andria,BT,Italy
878,Via Giulia,14,46731,Trento,TN,Italy
879,Via del Corso,75,46731,Bari,BA,Italy
880,Viale Trastevere,80,2374,Bergamo,BG,Italy
881,Viale dell'Arte,28,90001,Salerno,SA,Italy
882,Vicolo delle Palle,16,90001,Bergamo,BG,Italy
883,Via del Corso,197,2374,Naples,NA,Italy
884,Via Roma,164,85001,Reggio Calabria,RC,Italy
885,Via Garibaldi,178,20158,Ancona,AN,Italy
886,Via Cavour,115,85001,Padua,PD,Italy
887,Corso Venezia,189,60601,Padua,PD,Italy
888,Via Margutta,149,10001,Florence,FI,Italy
889,Via Appia Antica,123,90001,Cagliari,CA,Italy
890,Corso Venezia,91,77001,Salerno,SA,Italy
891,Via Montenapoleone,40,69696,Brescia,BS,Italy
892,Piazza del Popolo,15,90001,Ravenna,RA,Italy
893,Viale dei Colli Portuensi,81,60601,Livorno,LI,Italy
894,Viale Trastevere,191,20158,Turin,TO,Italy
895,Via Garibaldi,112,46731,Novara,NO,Italy
896,Vicolo delle Erbe,188,20158,Andria,BT,Italy
897,Via Appia Antica,22,90001,Perugia,PG,Italy
898,Corso Buenos Aires,11,2374,Verona,VR,Italy
899,Viale dei Traghetti,66,77001,Florence,FI,Italy
900,Viale Milano,150,2374,Piacenza,PC,Italy
901,Corso Venezia,131,69696,Rimini,RN,Italy
902,Via dei Serpenti,30,60601,Livorno,LI,Italy
903,Via del Tritone,178,10001,Reggio Emilia,RE,Italy
904,Viale delle Milizie,74,2374,Vicenza,VI,Italy
905,Viale dei Traghetti,13,77001,Forlì,FC,Italy
906,Via del Tritone,110,69696,Bari,BA,Italy
907,Corso Magenta,172,85001,Arezzo,AR,Italy
908,Via Flaminia,184,90001,Cagliari,CA,Italy
909,Corso Magenta,184,2374,Giugliano in Campania,NA,Italy
910,Via dei Fori Imperiali,126,46731,Milan,MI,Italy
911,Viale dell'Arte,39,10001,Palermo,PA,Italy
912,Piazza di Spagna,187,77001,Ferrara,FE,Italy
913,Viale dell'Arte,179,77001,Venice,VE,Italy
914,Via Giulia,44,46731,Piacenza,PC,Italy
915,Via Tiburtina,145,2374,Ravenna,RA,Italy
916,Via Giulia,57,90001,Rome,RM,Italy
917,Via Giulia,19,10001,Rome,RM,Italy
918,Via della Fortezza,52,20158,Trieste,TS,Italy
919,Corso Garibaldi,49,60601,Sassari,SS,Italy
920,Via Dante,126,60601,Forlì,FC,Italy
921,Viale dei Mille,27,46731,Foggia,FG,Italy
922,Via Dante,39,46731,Piacenza,PC,Italy
923,Viale delle Milizie,97,90001,Arezzo,AR,Italy
924,Via della Moscova,77,60601,Messina,ME,Italy
925,Viale Ceccarini,3,20158,Monza,MB,Italy
926,Corso Italia,24,69696,Genoa,GE,Italy
927,Via del Tritone,129,46731,Vicenza,VI,Italy
928,Vicolo Stretto,81,10001,Trento,TN,Italy
929,Corso Venezia,183,77001,Trento,TN,Italy
930,Piazza San Marco,59,2374,Trieste,TS,Italy
931,Piazza del Popolo,77,69696,Salerno,SA,Italy
932,Via Cavour,168,77001,Genoa,GE,Italy
933,Via XX Settembre,68,46731,Florence,FI,Italy
934,Via Cavour,172,46731,Salerno,SA,Italy
935,Via del Tritone,13,10001,Turin,TO,Italy
936,Via della Croce,153,10001,Bologna,BO,Italy
937,Corso Vittorio Emanuele,192,2374,Bologna,BO,Italy
938,Corso Buenos Aires,127,46731,Novara,NO,Italy
939,Via Montenapoleone,67,10001,Brescia,BS,Italy
940,Via Cavour,107,20158,Monza,MB,Italy
941,Via della Repubblica,14,85001,Cagliari,CA,Italy
942,Viale Milano,69,2374,Brescia,BS,Italy
943,Via della Croce,49,77001,Rome,RM,Italy
944,Via della Fortezza,136,46731,Venice,VE,Italy
945,Viale Trastevere,127,20158,Genoa,GE,Italy
946,Vicolo delle Palle,2,69696,Florence,FI,Italy
947,Corso Magenta,140,20158,Siracusa,SR,Italy
948,Via del Corso,76,10001,Udine,UD,Italy
949,Via dei Fori Imperiali,18,10001,Novara,NO,Italy
950,Via Panisperna,147,90001,Verona,VR,Italy
951,Corso Italia,147,20158,Milan,MI,Italy
952,Vicolo Fiori,164,10001,Ancona,AN,Italy
953,Via Garibaldi,163,20158,Latina,LT,Italy
954,Vicolo Stretto,87,46731,Palermo,PA,Italy
